,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
798771,for_sale,3.0,1.0,0.13,Bellerose village,New York,11001.0,1664.0,2015-03-18,859000.0
798797,for_sale,3.0,2.0,0.05,Ozone Park,New York,11417.0,1024.0,1988-11-23,649000.0
798798,for_sale,2.0,2.0,0.04,South Ozone Park,New York,11436.0,1100.0,2005-05-05,585000.0
798799,for_sale,7.0,2.0,0.05,Jamaica,New York,11435.0,1976.0,2010-09-10,1158000.0
798846,for_sale,4.0,2.0,0.09,Elmont,New York,11003.0,1190.0,2002-09-06,575000.0
798862,for_sale,5.0,6.0,0.12,Rego Park,New York,11374.0,4647.0,2019-02-07,1738000.0
798869,for_sale,3.0,3.0,0.08,Belleville,New Jersey,7109.0,1593.0,2018-04-05,439900.0
798870,for_sale,4.0,4.0,0.16,Montclair,New Jersey,7042.0,4200.0,2018-03-20,999000.0
798894,for_sale,3.0,4.0,0.52,New York City,New York,10022.0,2191.0,2017-05-11,5995000.0
798895,for_sale,2.0,3.0,0.05,Woodside,New York,11377.0,1400.0,2009-05-29,1150000.0
798896,for_sale,3.0,4.0,0.04,Richmond Hill,New York,11418.0,1856.0,1994-04-27,1200000.0
798899,for_sale,3.0,3.0,0.08,Jamaica,New York,11428.0,1518.0,2021-01-22,1100000.0
798908,for_sale,1.0,1.0,0.59,New York City,New York,10016.0,646.0,2006-12-04,1150000.0
798935,for_sale,5.0,3.0,0.03,Astoria,New York,11105.0,1728.0,2007-12-24,1390000.0
798940,for_sale,6.0,5.0,0.07,College Point,New York,11356.0,2860.0,2005-10-11,1399000.0
798946,for_sale,4.0,4.0,0.17,Whitestone,New York,11357.0,4200.0,1990-10-22,1988888.0
798979,for_sale,1.0,2.0,0.33,New York City,New York,10036.0,988.0,2009-08-13,1750000.0
798986,for_sale,7.0,4.0,0.04,Brooklyn,New York,11238.0,3264.0,2004-07-04,2999999.0
798997,for_sale,6.0,3.0,0.09,Passaic,New Jersey,7055.0,2914.0,2009-10-29,629900.0
799003,for_sale,3.0,2.0,0.06,Woodside,New York,11377.0,1680.0,2007-08-16,1098888.0
799004,for_sale,4.0,4.0,0.09,Flushing,New York,11358.0,2900.0,2020-01-02,1888000.0
799017,for_sale,6.0,6.0,0.18,Little Neck,New York,11362.0,3024.0,2020-08-25,1988000.0
799065,for_sale,2.0,4.0,0.28,Bloomfield,New Jersey,7003.0,1400.0,2015-08-17,370000.0
799066,for_sale,3.0,3.0,0.06,Jersey City,New Jersey,7305.0,910.0,2013-05-15,379900.0
799067,for_sale,6.0,5.0,0.24,Montclair,New Jersey,7043.0,4000.0,2007-09-11,1185000.0
799104,for_sale,8.0,5.0,0.07,College Point,New York,11356.0,3100.0,2005-11-04,1598000.0
799108,for_sale,4.0,2.0,0.07,Lodi,New Jersey,7644.0,1550.0,2016-10-19,449000.0
799126,for_sale,3.0,2.0,0.04,Brooklyn,New York,11208.0,612.0,1985-12-31,569000.0
799150,for_sale,6.0,3.0,0.05,Paterson,New Jersey,7503.0,3900.0,2021-01-21,475000.0
799154,for_sale,2.0,1.0,0.04,Ozone Park,New York,11417.0,1000.0,2007-01-18,535000.0
799167,for_sale,3.0,2.0,0.04,Flushing,New York,11358.0,1080.0,2016-12-08,828000.0
799171,for_sale,5.0,3.0,0.1,Flushing,New York,11366.0,2444.0,1990-11-09,1288800.0
799177,for_sale,4.0,4.0,0.04,Bed Stuy,New York,11216.0,3272.0,2015-08-24,2600000.0
799191,for_sale,4.0,2.0,0.1,Clifton,New Jersey,7011.0,1500.0,2000-05-11,500000.0
799195,for_sale,3.0,3.0,0.04,Jersey City,New Jersey,7307.0,1770.0,2019-05-23,875000.0
799199,for_sale,4.0,2.0,0.06,Hollis,New York,11423.0,2740.0,2016-08-25,680000.0
799204,for_sale,6.0,5.0,0.02,Briarwood,New York,11435.0,2849.0,2010-03-29,1498000.0
